Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type,month,day,hour,Usage_kWh_rolling_avg_3hr,Usage_kWh_lag_1hr
4.46,4.57,0.0,0.0,69.84,100.0,0,1,0,2,5,2,4.043333333333309,3.78
4.57,4.72,0.0,0.0,69.56,100.0,0,1,0,2,5,3,4.269999999999976,4.46
3.74,3.53,0.0,0.0,72.72,100.0,0,1,0,2,5,3,4.256666666666643,4.57
3.74,3.38,0.0,0.0,74.19,100.0,0,1,0,2,5,3,4.0166666666666435,3.74
4.43,4.36,0.0,0.0,71.27,100.0,0,1,0,2,5,3,3.969999999999976,3.74
5.51,4.9,0.0,0.0,74.73,100.0,0,1,0,2,5,4,4.5599999999999765,4.43
4.07,3.74,0.0,0.0,73.63,100.0,0,1,0,2,5,4,4.669999999999976,5.51
3.74,3.49,0.0,0.0,73.11,100.0,0,1,0,2,5,4,4.439999999999976,4.07
4.43,4.61,0.0,0.0,69.29,100.0,0,1,0,2,5,4,4.079999999999976,3.74
4.43,4.68,0.0,0.0,68.74,100.0,0,1,0,2,5,5,4.199999999999976,4.43
3.82,3.56,0.0,0.0,73.16,100.0,0,1,0,2,5,5,4.226666666666643,4.43
4.5,4.64,0.0,0.0,69.62,100.0,0,1,0,2,5,5,4.249999999999976,3.82
4.36,4.36,0.0,0.0,70.71,100.0,0,1,0,2,5,6,4.226666666666643,4.5
3.82,3.6,0.0,0.0,72.78,100.0,0,1,0,2,5,6,4.226666666666643,4.36
3.82,3.56,0.0,0.0,73.16,100.0,0,1,0,2,5,6,3.9999999999999765,3.82
4.86,4.86,0.0,0.0,70.71,100.0,0,1,0,2,5,6,4.166666666666643,3.82
5.36,4.79,0.0,0.0,74.56,100.0,0,1,0,2,5,7,4.679999999999976,4.86
4.14,4.07,0.0,0.0,71.31,100.0,0,1,0,2,5,7,4.786666666666643,5.36
4.61,4.14,0.0,0.0,74.4,100.0,0,1,0,2,5,7,4.703333333333309,4.14
7.13,4.68,0.0,0.0,83.6,100.0,0,1,0,2,5,7,5.29333333333331,4.61
7.2,4.39,0.0,0.0,85.38,100.0,0,1,0,2,5,8,6.31333333333331,7.13
33.3,22.03,0.0,0.02,83.4,100.0,0,1,0,2,5,8,15.876666666666642,7.2
62.1,42.73,0.0,0.03,82.38,100.0,0,1,0,2,5,8,34.199999999999974,33.3
69.77,53.24,0.0,0.03,79.5,100.0,0,1,0,2,5,8,55.056666666666636,62.1
70.49,31.14,0.0,0.03,91.47,100.0,0,1,0,2,5,9,67.4533333333333,69.77
63.11,18.4,0.0,0.03,96.0,100.0,0,1,2,2,5,9,67.78999999999998,70.49
71.39,25.2,0.0,0.03,94.3,100.0,0,1,2,2,5,9,68.32999999999997,63.11
76.64,25.63,0.0,0.04,94.84,100.0,0,1,2,2,5,9,70.37999999999998,71.39
74.41,27.54,0.0,0.03,93.78,100.0,0,1,2,2,5,10,74.14666666666665,76.64
91.84,34.56,0.0,0.04,93.59,100.0,0,1,1,2,5,10,80.96333333333331,74.41
105.8,41.22,0.0,0.05,93.18,100.0,0,1,1,2,5,10,90.68333333333332,91.84
103.43,39.67,0.0,0.05,93.37,100.0,0,1,1,2,5,10,100.35666666666664,105.8
98.32,28.76,0.0,0.05,95.98,100.0,0,1,1,2,5,11,102.51666666666665,103.43
93.56,47.59,0.0,0.04,89.13,100.0,0,1,1,2,5,11,98.43666666666665,98.32
114.59,57.02,0.0,0.05,89.53,100.0,0,1,1,2,5,11,102.15666666666664,93.56
108.76,55.58,0.0,0.05,89.05,100.0,0,1,1,2,5,12,105.63666666666664,114.59
20.66,5.04,19.51,0.01,97.15,72.71,0,1,2,2,5,12,81.33666666666664,108.76
8.75,0.0,26.03,0.0,100.0,31.86,0,1,2,2,5,12,46.05666666666665,20.66
8.89,0.0,26.14,0.0,100.0,32.2,0,1,2,2,5,12,12.766666666666643,8.75
8.78,0.0,26.53,0.0,100.0,31.42,0,1,2,2,5,13,8.806666666666644,8.89
72.47,14.33,3.13,0.03,98.1,99.91,0,1,2,2,5,13,30.046666666666642,8.78
98.6,22.5,0.0,0.05,97.49,100.0,0,1,2,2,5,13,59.94999999999997,72.47
79.09,17.24,0.0,0.04,97.71,100.0,0,1,2,2,5,13,83.38666666666664,98.6
89.68,20.05,0.0,0.04,97.59,100.0,0,1,2,2,5,14,89.12333333333332,79.09
88.2,19.69,0.0,0.04,97.6,100.0,0,1,2,2,5,14,85.65666666666664,89.68
110.41,29.95,0.0,0.05,96.51,100.0,0,1,2,2,5,14,96.09666666666665,88.2
109.15,36.72,0.0,0.05,94.78,100.0,0,1,2,2,5,15,102.58666666666664,110.41
106.81,29.95,0.0,0.05,96.29,100.0,0,1,2,2,5,15,108.78999999999998,109.15
102.64,28.69,0.0,0.05,96.31,100.0,0,1,2,2,5,15,106.19999999999997,106.81
102.28,36.54,0.0,0.05,94.17,100.0,0,1,2,2,5,15,103.90999999999998,102.64
67.25,25.92,0.0,0.03,93.31,100.0,0,1,2,2,5,16,90.72333333333331,102.28
101.52,25.92,0.0,0.05,96.89,100.0,0,1,2,2,5,16,90.34999999999998,67.25
113.15,33.7,0.0,0.05,95.84,100.0,0,1,2,2,5,16,93.97333333333331,101.52
75.28,18.07,0.0,0.03,97.24,100.0,0,1,2,2,5,16,96.64999999999998,113.15
100.66,39.71,0.0,0.05,93.02,100.0,0,1,2,2,5,17,96.3633333333333,75.28
93.67,28.76,0.0,0.04,95.6,100.0,0,1,1,2,5,17,89.86999999999996,100.66
89.42,21.64,0.0,0.04,97.19,100.0,0,1,1,2,5,17,94.58333333333331,93.67
87.26,21.82,0.0,0.04,97.01,100.0,0,1,1,2,5,17,90.11666666666663,89.42
84.17,11.99,0.04,0.04,99.0,100.0,0,1,1,2,5,18,86.94999999999997,87.26
80.96,24.37,0.04,0.04,95.76,100.0,0,1,1,2,5,18,84.12999999999998,84.17
80.28,26.75,0.0,0.04,94.87,100.0,0,1,1,2,5,18,81.8033333333333,80.96
66.49,10.37,1.04,0.03,98.81,99.99,0,1,1,2,5,18,75.90999999999997,80.28
53.24,2.59,1.76,0.02,99.88,99.95,0,1,1,2,5,19,66.66999999999997,66.49
80.6,10.55,0.0,0.04,99.15,100.0,0,1,1,2,5,19,66.77666666666664,53.24
84.74,12.28,0.0,0.04,98.97,100.0,0,1,1,2,5,19,72.85999999999997,80.6
62.14,6.16,0.83,0.03,99.51,99.99,0,1,1,2,5,19,75.82666666666664,84.74
75.1,9.25,0.14,0.03,99.25,100.0,0,1,1,2,5,20,73.99333333333331,62.14
84.92,12.64,0.0,0.04,98.91,100.0,0,1,2,2,5,20,74.05333333333333,75.1
72.9,8.5,0.36,0.03,99.33,100.0,0,1,2,2,5,20,77.63999999999999,84.92
52.74,2.84,0.94,0.02,99.86,99.98,0,1,2,2,5,20,70.18666666666665,72.9
83.52,12.35,0.04,0.04,98.92,100.0,0,1,2,2,5,21,69.71999999999998,52.74
84.82,12.67,0.0,0.04,98.9,100.0,0,1,2,2,5,21,73.69333333333331,83.52
54.29,3.1,1.19,0.02,99.84,99.98,0,1,2,2,5,21,74.20999999999998,84.82
38.12,0.36,2.45,0.02,100.0,99.79,0,1,2,2,5,21,59.076666666666654,54.29
43.85,1.08,2.27,0.02,99.97,99.87,0,1,2,2,5,22,45.41999999999999,38.12
84.35,26.1,0.0,0.04,95.53,100.0,0,1,1,2,5,22,55.43999999999999,43.85
84.82,44.89,0.0,0.04,88.39,100.0,0,1,1,2,5,22,71.00666666666665,84.35
52.42,33.3,0.0,0.02,84.41,100.0,0,1,1,2,5,22,73.86333333333333,84.82
42.19,30.67,0.0,0.02,80.89,100.0,0,1,1,2,5,23,59.80999999999998,52.42
37.26,27.25,0.0,0.02,80.72,100.0,0,1,0,2,5,23,43.956666666666656,42.19
52.92,32.83,0.0,0.02,84.98,100.0,0,1,0,2,5,23,44.12333333333333,37.26
50.0,33.8,0.0,0.02,82.85,100.0,0,1,0,2,5,23,46.72666666666666,52.92
70.31,38.27,0.0,0.03,87.83,100.0,0,5,0,2,6,0,57.74333333333333,50.0
61.31,36.14,0.0,0.03,86.15,100.0,0,5,0,2,6,0,60.53999999999999,70.31
82.33,42.34,0.0,0.04,88.93,100.0,0,5,0,2,6,0,71.31666666666666,61.31
33.05,24.73,0.0,0.02,80.07,100.0,0,5,0,2,6,0,58.896666666666654,82.33
70.63,38.3,0.0,0.03,87.91,100.0,0,5,0,2,6,1,62.00333333333332,33.05
14.0,11.56,0.0,0.01,77.11,100.0,0,5,0,2,6,1,39.22666666666665,70.63
5.11,4.5,0.0,0.0,75.05,100.0,0,5,0,2,6,1,29.913333333333323,14.0
6.66,5.26,0.0,0.0,78.48,100.0,0,5,0,2,6,1,8.589999999999991,5.11
6.34,4.9,0.0,0.0,79.12,100.0,0,5,0,2,6,2,6.036666666666657,6.66
6.34,5.15,0.0,0.0,77.62,100.0,0,5,0,2,6,2,6.446666666666657,6.34
6.34,5.51,0.0,0.0,75.48,100.0,0,5,0,2,6,2,6.34,6.34
6.3,5.15,0.0,0.0,77.42,100.0,0,5,0,2,6,2,6.326666666666657,6.34
6.37,5.15,0.0,0.0,77.76,100.0,0,5,0,2,6,3,6.336666666666658,6.3
6.3,5.11,0.0,0.0,77.66,100.0,0,5,0,2,6,3,6.3233333333333235,6.37
6.34,5.54,0.0,0.0,75.3,100.0,0,5,0,2,6,3,6.336666666666656,6.3
6.34,5.29,0.0,0.0,76.78,100.0,0,5,0,2,6,3,6.3266666666666564,6.34
6.3,5.15,0.0,0.0,77.42,100.0,0,5,0,2,6,4,6.326666666666657,6.34
6.34,4.97,0.0,0.0,78.7,100.0,0,5,0,2,6,4,6.326666666666657,6.3
5.29,4.82,0.0,0.0,73.92,100.0,0,5,0,2,6,4,5.976666666666657,6.34
4.39,3.56,0.0,0.0,77.67,100.0,0,5,0,2,6,4,5.33999999999999,5.29
4.39,3.49,0.0,0.0,78.28,100.0,0,5,0,2,6,5,4.68999999999999,4.39
4.46,3.46,0.0,0.0,79.01,100.0,0,5,0,2,6,5,4.413333333333323,4.39
4.43,3.49,0.0,0.0,78.55,100.0,0,5,0,2,6,5,4.426666666666656,4.46
4.39,3.38,0.0,0.0,79.24,100.0,0,5,0,2,6,6,4.426666666666657,4.43
4.39,3.35,0.0,0.0,79.5,100.0,0,5,0,2,6,6,4.403333333333324,4.39
5.22,4.68,0.0,0.0,74.46,100.0,0,5,0,2,6,6,4.666666666666657,4.39
5.08,4.32,0.0,0.0,76.18,100.0,0,5,0,2,6,6,4.896666666666657,5.22
4.32,3.1,0.0,0.0,81.25,100.0,0,5,0,2,6,7,4.873333333333324,5.08
4.32,3.13,0.0,0.0,80.98,100.0,0,5,0,2,6,7,4.573333333333324,4.32
6.37,4.46,0.0,0.0,81.92,100.0,0,5,0,2,6,7,5.003333333333324,4.32
8.14,4.54,0.04,0.0,87.33,100.0,0,5,0,2,6,7,6.2766666666666575,6.37
8.5,4.21,0.0,0.0,89.61,100.0,0,5,0,2,6,8,7.669999999999991,8.14
43.38,28.84,0.0,0.02,83.28,100.0,0,5,0,2,6,8,20.006666666666657,8.5
93.02,55.37,0.0,0.04,85.93,100.0,0,5,0,2,6,8,48.29999999999999,43.38
102.56,61.6,0.0,0.05,85.73,100.0,0,5,0,2,6,8,79.65333333333332,93.02
109.22,35.71,0.0,0.05,95.05,100.0,0,5,2,2,6,9,101.59999999999998,102.56
96.41,29.48,0.0,0.04,95.63,100.0,0,5,2,2,6,9,102.72999999999998,109.22
120.64,51.77,0.0,0.06,91.9,100.0,0,5,2,2,6,10,108.75666666666666,96.41
102.53,36.14,0.0,0.05,94.31,100.0,0,5,1,2,6,10,106.52666666666664,120.64
117.79,41.26,0.0,0.05,94.38,100.0,0,5,1,2,6,10,113.65333333333332,102.53
102.71,35.39,0.0,0.05,94.55,100.0,0,5,1,2,6,10,107.67666666666666,117.79
111.92,34.02,0.0,0.05,95.68,100.0,0,5,1,2,6,11,110.80666666666666,102.71
119.92,55.91,0.0,0.05,90.63,100.0,0,5,1,2,6,11,111.51666666666665,111.92
117.94,65.77,0.0,0.05,87.34,100.0,0,5,1,2,6,11,116.59333333333332,119.92
21.1,6.12,17.53,0.01,96.04,76.92,0,5,2,2,6,12,86.32,117.94
9.29,0.0,25.2,0.0,100.0,34.59,0,5,2,2,6,12,49.44333333333331,21.1
8.53,0.0,25.45,0.0,100.0,31.78,0,5,2,2,6,12,12.97333333333332,9.29
8.24,0.0,26.06,0.0,100.0,30.15,0,5,2,2,6,13,8.686666666666651,8.53
72.14,19.26,4.64,0.03,96.62,99.79,0,5,2,2,6,13,29.636666666666653,8.24
93.53,41.65,0.0,0.04,91.35,100.0,0,5,2,2,6,14,57.96999999999999,72.14
58.68,12.35,0.0,0.03,97.86,100.0,0,5,2,2,6,14,74.78333333333332,93.53
79.56,32.72,0.0,0.04,92.48,100.0,0,5,2,2,6,14,77.25666666666665,58.68
69.3,27.86,0.0,0.03,92.78,100.0,0,5,2,2,6,14,69.17999999999999,79.56
75.13,26.96,0.0,0.03,94.12,100.0,0,5,2,2,6,15,74.66333333333331,69.3
67.57,23.98,0.0,0.03,94.24,100.0,0,5,2,2,6,15,70.66666666666664,75.13
50.69,7.63,0.0,0.02,98.89,100.0,0,5,2,2,6,15,64.46333333333331,67.57
54.54,13.64,0.0,0.03,97.01,100.0,0,5,2,2,6,15,57.59999999999997,50.69
61.52,18.68,0.0,0.03,95.69,100.0,0,5,2,2,6,16,55.583333333333314,54.54
74.56,29.45,0.0,0.03,93.01,100.0,0,5,2,2,6,16,63.539999999999985,61.52
70.02,25.49,0.0,0.03,93.97,100.0,0,5,2,2,6,16,68.69999999999999,74.56
68.33,24.12,0.0,0.03,94.3,100.0,0,5,2,2,6,16,70.96999999999998,70.02
53.96,10.37,0.0,0.02,98.2,100.0,0,5,2,2,6,17,64.10333333333331,68.33
59.15,14.47,0.0,0.03,97.14,100.0,0,5,1,2,6,17,60.47999999999998,53.96
65.48,14.98,0.0,0.03,97.48,100.0,0,5,1,2,6,17,59.52999999999998,59.15
82.4,21.28,0.0,0.04,96.82,100.0,0,5,1,2,6,17,69.00999999999998,65.48
81.32,11.92,0.18,0.04,98.94,100.0,0,5,1,2,6,18,76.39999999999998,82.4
92.77,29.02,0.0,0.04,95.44,100.0,0,5,1,2,6,18,85.49666666666666,81.32
45.14,15.23,0.0,0.02,94.75,100.0,0,5,1,2,6,18,73.07666666666664,92.77
37.33,3.2,4.14,0.02,99.63,99.39,0,5,1,2,6,18,58.41333333333332,45.14
38.77,0.65,4.03,0.02,99.99,99.46,0,5,1,2,6,19,40.41333333333332,37.33
43.63,1.76,0.83,0.02,99.92,99.98,0,5,1,2,6,19,39.90999999999998,38.77
41.54,1.19,2.12,0.02,99.96,99.87,0,5,1,2,6,19,41.31333333333331,43.63
42.19,0.9,1.55,0.02,99.98,99.93,0,5,1,2,6,19,42.45333333333331,41.54
42.55,0.58,1.22,0.02,99.99,99.96,0,5,1,2,6,20,42.09333333333331,42.19
36.58,0.11,6.48,0.02,100.0,98.47,0,5,2,2,6,20,40.439999999999976,42.55
39.24,0.32,4.25,0.02,100.0,99.42,0,5,2,2,6,20,39.45666666666665,36.58
42.16,0.54,1.69,0.02,99.99,99.92,0,5,2,2,6,20,39.32666666666665,39.24
38.7,0.25,4.54,0.02,100.0,99.32,0,5,2,2,6,21,40.03333333333332,42.16
42.3,0.54,1.15,0.02,99.99,99.96,0,5,2,2,6,21,41.05333333333331,38.7
41.22,0.68,1.98,0.02,99.99,99.88,0,5,2,2,6,21,40.73999999999998,42.3
40.0,0.54,2.92,0.02,99.99,99.73,0,5,2,2,6,21,41.17333333333331,41.22
42.26,0.61,1.3,0.02,99.99,99.95,0,5,2,2,6,22,41.159999999999975,40.0
37.4,9.5,1.91,0.02,96.92,99.87,0,5,1,2,6,22,39.88666666666665,42.26
33.12,24.91,0.0,0.02,79.92,100.0,0,5,1,2,6,22,37.59333333333331,37.4
37.4,25.6,0.0,0.02,82.52,100.0,0,5,1,2,6,22,35.973333333333315,33.12
41.11,28.4,0.0,0.02,82.28,100.0,0,5,1,2,6,23,37.20999999999998,37.4
37.37,25.09,0.0,0.02,83.02,100.0,0,5,0,2,6,23,38.626666666666644,41.11
42.88,31.5,0.0,0.02,80.59,100.0,0,5,0,2,6,23,40.45333333333331,37.37
36.79,26.53,0.0,0.02,81.11,100.0,0,5,0,2,6,23,39.013333333333314,42.88
41.72,30.89,0.0,0.02,80.37,100.0,0,6,0,2,7,0,40.46333333333331,36.79
39.42,28.69,0.0,0.02,80.85,100.0,0,6,0,2,7,0,39.30999999999998,41.72
40.46,29.88,0.0,0.02,80.44,100.0,0,6,0,2,7,0,40.53333333333332,39.42
30.6,20.99,0.0,0.01,82.46,100.0,0,6,0,2,7,0,36.82666666666665,40.46
39.64,29.34,0.0,0.02,80.38,100.0,0,6,0,2,7,1,36.899999999999984,30.6
20.56,15.37,0.0,0.01,80.09,100.0,0,6,0,2,7,1,30.266666666666648,39.64
5.08,5.36,0.0,0.0,68.79,100.0,0,6,0,2,7,1,21.75999999999998,20.56
6.19,5.47,0.0,0.0,74.93,100.0,0,6,0,2,7,1,10.60999999999998,5.08
5.94,5.08,0.0,0.0,76.0,100.0,0,6,0,2,7,2,5.736666666666648,6.19
5.9,5.29,0.0,0.0,74.45,100.0,0,6,0,2,7,2,6.009999999999981,5.94
5.94,5.4,0.0,0.0,73.99,100.0,0,6,0,2,7,2,5.926666666666648,5.9
6.05,5.76,0.0,0.0,72.43,100.0,0,6,0,2,7,2,5.963333333333314,5.94
5.98,5.47,0.0,0.0,73.79,100.0,0,6,0,2,7,3,5.989999999999981,6.05
5.9,5.36,0.0,0.0,74.02,100.0,0,6,0,2,7,3,5.976666666666648,5.98
5.94,5.44,0.0,0.0,73.75,100.0,0,6,0,2,7,3,5.939999999999981,5.9
5.9,5.29,0.0,0.0,74.45,100.0,0,6,0,2,7,3,5.913333333333315,5.94
5.98,5.4,0.0,0.0,74.22,100.0,0,6,0,2,7,4,5.939999999999981,5.9
5.94,5.72,0.0,0.0,72.03,100.0,0,6,0,2,7,4,5.939999999999981,5.98
5.94,5.33,0.0,0.0,74.43,100.0,0,6,0,2,7,4,5.953333333333315,5.94
5.94,5.44,0.0,0.0,73.75,100.0,0,6,0,2,7,4,5.94,5.94
5.22,5.33,0.0,0.0,69.97,100.0,0,6,0,2,7,5,5.6999999999999815,5.94
4.82,5.47,0.0,0.0,66.11,100.0,0,6,0,2,7,5,5.326666666666648,5.22
4.0,3.74,0.0,0.0,73.04,100.0,0,6,0,2,7,5,4.679999999999981,4.82
4.0,3.64,0.0,0.0,73.96,100.0,0,6,0,2,7,5,4.273333333333315,4.0
4.0,3.67,0.0,0.0,73.68,100.0,0,6,0,2,7,6,4.0,4.0
4.07,3.89,0.0,0.0,72.29,100.0,0,6,0,2,7,6,4.023333333333315,4.0
4.32,4.39,0.0,0.0,70.14,100.0,0,6,0,2,7,6,4.129999999999981,4.07
4.75,5.29,0.0,0.0,66.81,100.0,0,6,0,2,7,7,4.379999999999981,4.32
4.5,4.43,0.0,0.0,71.26,100.0,0,6,0,2,7,7,4.523333333333315,4.75
6.08,5.58,0.0,0.0,73.68,100.0,0,6,0,2,7,7,5.109999999999981,4.5
7.78,5.87,0.0,0.0,79.83,100.0,0,6,0,2,7,7,6.119999999999981,6.08
7.88,5.15,0.0,0.0,83.71,100.0,0,6,0,2,7,8,7.246666666666648,7.78
43.99,30.92,0.0,0.02,81.81,100.0,0,6,0,2,7,8,19.883333333333315,7.88
62.71,46.98,0.0,0.03,80.03,100.0,0,6,0,2,7,8,38.19333333333332,43.99
64.3,48.92,0.0,0.03,79.59,100.0,0,6,0,2,7,8,56.99999999999998,62.71
82.62,41.47,0.0,0.04,89.37,100.0,0,6,0,2,7,9,69.87666666666665,64.3
79.6,30.56,0.0,0.04,93.36,100.0,0,6,2,2,7,9,75.50666666666665,82.62
61.02,16.78,0.0,0.03,96.42,100.0,0,6,2,2,7,9,74.41333333333331,79.6
64.69,20.56,0.0,0.03,95.3,100.0,0,6,2,2,7,9,68.43666666666665,61.02
66.17,22.14,0.0,0.03,94.83,100.0,0,6,2,2,7,10,63.95999999999998,64.69
69.34,27.04,0.0,0.03,93.17,100.0,0,6,1,2,7,10,66.7333333333333,66.17
68.08,25.16,0.0,0.03,93.8,100.0,0,6,1,2,7,10,67.86333333333332,69.34
70.67,27.54,0.0,0.03,93.17,100.0,0,6,1,2,7,10,69.36333333333333,68.08
78.16,35.42,0.0,0.04,91.08,100.0,0,6,1,2,7,11,72.3033333333333,70.67
81.4,56.16,0.0,0.04,82.31,100.0,0,6,1,2,7,11,76.74333333333333,78.16
75.2,51.59,0.0,0.03,82.46,100.0,0,6,1,2,7,11,78.25333333333332,81.4
71.96,49.68,0.0,0.03,82.29,100.0,0,6,1,2,7,11,76.18666666666665,75.2
65.09,40.0,0.0,0.03,85.2,100.0,0,6,1,2,7,12,70.74999999999999,71.96
15.62,3.67,18.83,0.01,97.35,63.85,0,6,2,2,7,12,50.88999999999998,65.09
9.04,0.0,26.1,0.0,100.0,32.73,0,6,2,2,7,12,29.916666666666647,15.62
9.07,0.0,25.96,0.0,100.0,32.98,0,6,2,2,7,12,11.243333333333313,9.04
9.54,0.0,25.81,0.0,100.0,34.67,0,6,2,2,7,13,9.216666666666647,9.07
58.97,26.68,5.08,0.03,91.11,99.63,0,6,2,2,7,13,25.85999999999998,9.54
79.63,41.26,0.0,0.04,88.79,100.0,0,6,2,2,7,13,49.379999999999974,58.97
74.09,33.73,0.0,0.03,91.01,100.0,0,6,2,2,7,13,70.89666666666665,79.63
67.93,26.28,0.0,0.03,93.26,100.0,0,6,2,2,7,14,73.88333333333331,74.09
63.4,19.22,0.0,0.03,95.7,100.0,0,6,2,2,7,14,68.47333333333331,67.93
77.04,29.09,0.0,0.04,93.55,100.0,0,6,2,2,7,14,69.45666666666665,63.4
77.04,27.79,0.0,0.04,94.07,100.0,0,6,2,2,7,14,72.49333333333333,77.04
68.36,19.48,0.0,0.03,96.17,100.0,0,6,2,2,7,15,74.14666666666665,77.04
71.28,25.56,0.0,0.03,94.13,100.0,0,6,2,2,7,15,72.22666666666665,68.36
72.18,22.14,0.0,0.03,95.6,100.0,0,6,2,2,7,15,70.60666666666664,71.28
59.22,13.9,0.0,0.03,97.35,100.0,0,6,2,2,7,15,67.55999999999999,72.18
53.53,11.16,0.0,0.02,97.9,100.0,0,6,2,2,7,16,61.64333333333332,59.22
53.6,8.78,0.0,0.02,98.68,100.0,0,6,2,2,7,16,55.44999999999998,53.53
72.97,22.86,0.0,0.03,95.43,100.0,0,6,2,2,7,16,60.03333333333331,53.6
56.3,12.06,0.0,0.03,97.78,100.0,0,6,2,2,7,16,60.95666666666665,72.97
70.02,21.92,0.0,0.03,95.43,100.0,0,6,2,2,7,17,66.42999999999998,56.3
66.42,21.49,0.0,0.03,95.14,100.0,0,6,1,2,7,17,64.24666666666666,70.02
51.16,5.04,0.36,0.02,99.52,100.0,0,6,1,2,7,17,62.5333333333333,66.42
50.26,3.71,0.04,0.02,99.73,100.0,0,6,1,2,7,17,55.94666666666665,51.16
45.5,1.58,1.48,0.02,99.94,99.95,0,6,1,2,7,18,48.97333333333331,50.26
39.96,13.03,0.36,0.02,95.07,100.0,0,6,1,2,7,18,45.23999999999998,45.5
44.1,18.58,0.0,0.02,92.15,100.0,0,6,1,2,7,18,43.186666666666646,39.96
39.42,4.07,3.38,0.02,99.47,99.63,0,6,1,2,7,18,41.15999999999999,44.1
36.68,0.0,5.4,0.02,100.0,98.93,0,6,1,2,7,19,40.06666666666665,39.42
39.92,1.08,2.45,0.02,99.96,99.81,0,6,1,2,7,19,38.67333333333331,36.68
43.45,1.01,0.43,0.02,99.97,100.0,0,6,1,2,7,19,40.016666666666644,39.92
37.4,0.18,5.22,0.02,100.0,99.04,0,6,1,2,7,19,40.25666666666665,43.45
42.88,1.08,0.79,0.02,99.97,99.98,0,6,1,2,7,20,41.24333333333332,37.4
41.15,0.65,2.23,0.02,99.99,99.85,0,6,2,2,7,20,40.47666666666665,42.88
36.61,0.32,5.22,0.02,100.0,99.0,0,6,2,2,7,20,40.21333333333331,41.15
43.52,2.05,0.14,0.02,99.89,100.0,0,6,2,2,7,20,40.42666666666665,36.61
41.26,1.33,1.08,0.02,99.95,99.97,0,6,2,2,7,21,40.46333333333331,43.52
37.12,0.04,4.28,0.02,100.0,99.34,0,6,2,2,7,21,40.63333333333332,41.26
39.6,1.4,2.16,0.02,99.94,99.85,0,6,2,2,7,21,39.32666666666665,37.12
41.54,1.3,1.51,0.02,99.95,99.93,0,6,2,2,7,21,39.41999999999998,39.6
40.54,1.15,2.63,0.02,99.96,99.79,0,6,2,2,7,22,40.55999999999998,41.54
37.84,12.56,2.45,0.02,94.91,99.79,0,6,1,2,7,22,39.97333333333332,40.54
35.71,27.04,0.0,0.02,79.72,100.0,0,6,1,2,7,22,38.02999999999998,37.84
33.55,25.42,0.0,0.02,79.71,100.0,0,6,1,2,7,22,35.69999999999998,35.71
32.72,23.94,0.0,0.02,80.7,100.0,0,6,1,2,7,23,33.99333333333331,33.55
31.82,21.38,0.0,0.01,83.0,100.0,0,6,0,2,7,23,32.69666666666665,32.72
31.39,20.95,0.0,0.01,83.18,100.0,0,6,0,2,7,23,31.97666666666665,31.82
31.28,20.99,0.0,0.01,83.04,100.0,0,6,0,2,7,23,31.496666666666652,31.39
30.67,21.71,0.0,0.01,81.62,100.0,0,4,0,2,8,0,31.113333333333316,31.28
30.6,21.78,0.0,0.01,81.47,100.0,0,4,0,2,8,0,30.849999999999984,30.67
29.81,21.78,0.0,0.01,80.74,100.0,0,4,0,2,8,0,30.35999999999998,30.6
87.95,52.45,0.0,0.04,85.89,100.0,0,4,0,2,8,0,49.45333333333332,29.81
27.94,21.13,0.0,0.01,79.76,100.0,0,4,0,2,8,1,48.566666666666656,87.95
17.28,14.72,0.0,0.01,76.12,100.0,0,4,0,2,8,1,44.389999999999986,27.94
5.04,6.16,0.0,0.0,63.32,100.0,0,4,0,2,8,1,16.753333333333316,17.28
6.3,6.66,0.0,0.0,68.72,100.0,0,4,0,2,8,1,9.539999999999981,5.04
6.05,6.52,0.0,0.0,68.02,100.0,0,4,0,2,8,2,5.796666666666648,6.3
6.12,6.77,0.0,0.0,67.06,100.0,0,4,0,2,8,2,6.156666666666648,6.05
6.16,6.8,0.0,0.0,67.14,100.0,0,4,0,2,8,2,6.109999999999981,6.12
6.05,6.55,0.0,0.0,67.85,100.0,0,4,0,2,8,2,6.109999999999981,6.16
6.01,6.59,0.0,0.0,67.38,100.0,0,4,0,2,8,3,6.073333333333314,6.05
6.01,6.52,0.0,0.0,67.78,100.0,0,4,0,2,8,3,6.023333333333315,6.01
6.08,6.62,0.0,0.0,67.64,100.0,0,4,0,2,8,3,6.033333333333314,6.01
6.01,6.41,0.0,0.0,68.4,100.0,0,4,0,2,8,3,6.033333333333315,6.08
6.01,6.41,0.0,0.0,68.4,100.0,0,4,0,2,8,4,6.033333333333314,6.01
5.98,6.59,0.0,0.0,67.2,100.0,0,4,0,2,8,4,5.999999999999981,6.01
6.19,6.77,0.0,0.0,67.48,100.0,0,4,0,2,8,4,6.059999999999981,5.98
6.05,6.66,0.0,0.0,67.24,100.0,0,4,0,2,8,4,6.0733333333333155,6.19
4.97,6.59,0.0,0.0,60.21,100.0,0,4,0,2,8,5,5.736666666666648,6.05
4.93,6.52,0.0,0.0,60.31,100.0,0,4,0,2,8,5,5.316666666666648,4.97
