Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,WeekStatus,Day_of_week,Load_Type,month,day,hour
3.89,4.61,0.0,0.0,64.49,100.0,0,6,0,3,21,1
3.89,4.68,0.0,0.0,63.92,100.0,0,6,0,3,21,1
3.89,4.64,0.0,0.0,64.25,100.0,0,6,0,3,21,1
3.96,4.75,0.0,0.0,64.03,100.0,0,6,0,3,21,2
3.6,4.18,0.0,0.0,65.26,100.0,0,6,0,3,21,2
3.28,3.42,0.0,0.0,69.22,100.0,0,6,0,3,21,2
3.31,3.49,0.0,0.0,68.81,100.0,0,6,0,3,21,3
3.35,3.6,0.0,0.0,68.12,100.0,0,6,0,3,21,3
3.31,3.78,0.0,0.0,65.88,100.0,0,6,0,3,21,3
3.31,3.6,0.0,0.0,67.68,100.0,0,6,0,3,21,3
3.31,3.6,0.0,0.0,67.68,100.0,0,6,0,3,21,4
3.35,3.6,0.0,0.0,68.12,100.0,0,6,0,3,21,4
3.31,3.67,0.0,0.0,66.97,100.0,0,6,0,3,21,4
3.31,3.67,0.0,0.0,66.97,100.0,0,6,0,3,21,5
3.71,4.46,0.0,0.0,63.95,100.0,0,6,0,3,21,5
3.6,4.32,0.0,0.0,64.02,100.0,0,6,0,3,21,5
3.42,3.71,0.0,0.0,67.78,100.0,0,6,0,3,21,5
3.31,3.74,0.0,0.0,66.27,100.0,0,6,0,3,21,6
3.31,3.78,0.0,0.0,65.88,100.0,0,6,0,3,21,6
3.28,3.78,0.0,0.0,65.54,100.0,0,6,0,3,21,6
3.24,3.74,0.0,0.0,65.48,100.0,0,6,0,3,21,6
3.28,3.53,0.0,0.0,68.07,100.0,0,6,0,3,21,7
3.2,3.28,0.0,0.0,69.83,100.0,0,6,0,3,21,7
4.36,4.46,0.0,0.0,69.9,100.0,0,6,0,3,21,7
5.18,4.97,0.0,0.0,72.16,100.0,0,6,0,3,21,7
7.27,5.36,0.0,0.0,80.49,100.0,0,6,0,3,21,8
41.65,32.26,0.0,0.02,79.06,100.0,0,6,0,3,21,8
73.19,60.3,0.0,0.03,77.18,100.0,0,6,0,3,21,8
64.12,60.12,0.0,0.03,72.95,100.0,0,6,0,3,21,8
75.96,39.85,0.0,0.03,88.55,100.0,0,6,0,3,21,9
57.85,20.99,0.0,0.03,94.0,100.0,0,6,2,3,21,9
61.88,23.44,0.0,0.03,93.52,100.0,0,6,2,3,21,9
58.75,20.74,0.0,0.03,94.3,100.0,0,6,2,3,21,9
69.37,26.24,0.0,0.03,93.53,100.0,0,6,2,3,21,10
71.57,31.0,0.0,0.03,91.76,100.0,0,6,1,3,21,10
57.06,18.83,0.0,0.03,94.96,100.0,0,6,1,3,21,10
62.21,24.23,0.0,0.03,93.18,100.0,0,6,1,3,21,10
70.81,29.34,0.0,0.03,92.38,100.0,0,6,1,3,21,11
69.98,50.47,0.0,0.03,81.11,100.0,0,6,1,3,21,11
55.12,36.04,0.0,0.03,83.7,100.0,0,6,1,3,21,11
78.44,53.06,0.0,0.04,82.83,100.0,0,6,1,3,21,11
58.68,36.4,0.0,0.03,84.98,100.0,0,6,1,3,21,12
11.48,2.23,19.19,0.01,98.17,51.34,0,6,2,3,21,12
6.59,0.0,26.17,0.0,100.0,24.42,0,6,2,3,21,12
6.8,0.0,25.88,0.0,100.0,25.41,0,6,2,3,21,12
6.66,0.0,25.96,0.0,100.0,24.85,0,6,2,3,21,13
32.47,1.69,8.6,0.01,99.86,96.67,0,6,1,3,21,13
57.6,12.71,1.01,0.03,97.65,99.98,0,6,1,3,21,13
71.14,34.7,0.0,0.03,89.88,100.0,0,6,1,3,21,13
71.68,29.16,0.0,0.03,92.63,100.0,0,6,1,3,21,14
54.97,14.58,0.0,0.03,96.66,100.0,0,6,1,3,21,14
70.56,30.06,0.0,0.03,92.0,100.0,0,6,1,3,21,14
72.79,32.83,0.0,0.03,91.16,100.0,0,6,1,3,21,14
68.9,31.32,0.0,0.03,91.04,100.0,0,6,1,3,21,15
55.94,20.48,0.0,0.03,93.9,100.0,0,6,1,3,21,15
78.7,38.27,0.0,0.04,89.93,100.0,0,6,1,3,21,15
58.9,25.45,0.0,0.03,91.8,100.0,0,6,1,3,21,15
64.26,28.19,0.0,0.03,91.58,100.0,0,6,1,3,21,16
65.52,25.16,0.0,0.03,93.35,100.0,0,6,1,3,21,16
67.25,28.84,0.0,0.03,91.91,100.0,0,6,1,3,21,16
80.53,39.53,0.0,0.04,89.77,100.0,0,6,1,3,21,16
66.78,27.97,0.0,0.03,92.24,100.0,0,6,1,3,21,17
69.77,28.76,0.0,0.03,92.45,100.0,0,6,2,3,21,17
59.76,18.18,0.0,0.03,95.67,100.0,0,6,2,3,21,17
52.02,7.06,0.72,0.02,99.09,99.99,0,6,2,3,21,17
30.31,0.18,11.12,0.01,100.0,93.88,0,6,2,3,21,18
31.93,8.86,1.12,0.01,96.36,99.94,0,6,2,3,21,18
39.31,16.27,0.0,0.02,92.4,100.0,0,6,2,3,21,18
35.06,3.85,4.43,0.02,99.4,99.21,0,6,2,3,21,18
44.42,1.76,0.76,0.02,99.92,99.99,0,6,2,3,21,19
40.18,0.76,2.16,0.02,99.98,99.86,0,6,2,3,21,19
73.62,8.17,1.26,0.03,99.39,99.99,0,6,2,3,21,19
94.86,14.72,0.0,0.04,98.82,100.0,0,6,2,3,21,19
74.56,9.22,1.8,0.03,99.24,99.97,0,6,2,3,21,20
89.5,13.46,0.18,0.04,98.89,100.0,0,6,2,3,21,20
75.24,9.32,1.55,0.03,99.24,99.98,0,6,2,3,21,20
88.31,12.35,0.29,0.04,99.04,100.0,0,6,2,3,21,20
77.65,9.54,1.08,0.04,99.25,99.99,0,6,2,3,21,21
95.54,15.26,0.0,0.04,98.75,100.0,0,6,2,3,21,21
75.82,9.22,1.19,0.03,99.27,99.99,0,6,2,3,21,21
89.32,12.17,0.04,0.04,99.08,100.0,0,6,2,3,21,21
86.44,12.71,1.76,0.04,98.94,99.98,0,6,2,3,21,22
8.42,2.84,12.28,0.0,94.76,56.55,0,6,2,3,21,22
5.44,8.06,0.0,0.0,55.94,100.0,0,6,2,3,21,22
5.4,7.88,0.0,0.0,56.53,100.0,0,6,2,3,21,22
5.36,7.63,0.0,0.0,57.48,100.0,0,6,2,3,21,23
5.26,6.91,0.0,0.0,60.57,100.0,0,6,0,3,21,23
4.28,5.26,0.0,0.0,63.11,100.0,0,6,0,3,21,23
4.03,4.86,0.0,0.0,63.83,100.0,0,6,0,3,21,23
4.14,5.0,0.0,0.0,63.78,100.0,0,6,0,3,21,0
3.89,5.04,0.0,0.0,61.1,100.0,0,4,0,3,22,0
3.85,4.79,0.0,0.0,62.65,100.0,0,4,0,3,22,0
3.92,4.79,0.0,0.0,63.33,100.0,0,4,0,3,22,0
3.92,4.82,0.0,0.0,63.1,100.0,0,4,0,3,22,1
4.0,5.15,0.0,0.0,61.34,100.0,0,4,0,3,22,1
3.89,5.08,0.0,0.0,60.8,100.0,0,4,0,3,22,1
3.89,4.57,0.0,0.0,64.82,100.0,0,4,0,3,22,1
3.89,4.72,0.0,0.0,63.6,100.0,0,4,0,3,22,2
3.89,4.79,0.0,0.0,63.04,100.0,0,4,0,3,22,2
4.07,5.26,0.0,0.0,61.2,100.0,0,4,0,3,22,2
5.04,5.72,0.0,0.0,66.11,100.0,0,4,0,3,22,2
3.74,4.72,0.0,0.0,62.1,100.0,0,4,0,3,22,3
3.35,4.21,0.0,0.0,62.27,100.0,0,4,0,3,22,3
3.35,4.36,0.0,0.0,60.93,100.0,0,4,0,3,22,3
3.42,4.46,0.0,0.0,60.85,100.0,0,4,0,3,22,3
3.35,4.21,0.0,0.0,62.27,100.0,0,4,0,3,22,4
3.35,4.36,0.0,0.0,60.93,100.0,0,4,0,3,22,4
3.38,4.25,0.0,0.0,62.24,100.0,0,4,0,3,22,4
3.35,4.32,0.0,0.0,61.28,100.0,0,4,0,3,22,4
3.38,4.25,0.0,0.0,62.24,100.0,0,4,0,3,22,5
3.35,4.25,0.0,0.0,61.9,100.0,0,4,0,3,22,5
3.71,4.32,0.0,0.0,65.15,100.0,0,4,0,3,22,5
4.46,5.4,0.0,0.0,63.68,100.0,0,4,0,3,22,5
3.96,5.54,0.0,0.0,58.15,100.0,0,4,0,3,22,6
3.31,3.96,0.0,0.0,64.13,100.0,0,4,0,3,22,6
3.24,4.07,0.0,0.0,62.28,100.0,0,4,0,3,22,6
3.28,4.14,0.0,0.0,62.1,100.0,0,4,0,3,22,6
3.28,4.18,0.0,0.0,61.73,100.0,0,4,0,3,22,7
3.31,4.03,0.0,0.0,63.47,100.0,0,4,0,3,22,7
3.67,4.18,0.0,0.0,65.98,100.0,0,4,0,3,22,7
4.72,5.65,0.0,0.0,64.11,100.0,0,4,0,3,22,7
4.93,5.18,0.0,0.0,68.94,100.0,0,4,0,3,22,8
61.81,43.67,0.0,0.03,81.67,100.0,0,4,0,3,22,8
113.18,74.38,0.0,0.05,83.57,100.0,0,4,0,3,22,8
109.51,43.27,0.0,0.05,93.0,100.0,0,4,2,3,22,9
89.57,32.69,0.0,0.04,93.94,100.0,0,4,2,3,22,9
71.86,32.47,0.0,0.03,91.13,100.0,0,4,2,3,22,10
60.19,30.71,0.0,0.03,89.08,100.0,0,4,1,3,22,10
60.01,23.22,0.0,0.03,93.26,100.0,0,4,1,3,22,10
52.99,14.08,0.0,0.02,96.65,100.0,0,4,1,3,22,10
65.48,25.06,0.0,0.03,93.39,100.0,0,4,1,3,22,11
64.58,38.41,0.0,0.03,85.95,100.0,0,4,1,3,22,11
64.91,40.57,0.0,0.03,84.8,100.0,0,4,1,3,22,11
75.31,41.58,0.0,0.03,87.54,100.0,0,4,1,3,22,11
115.2,48.49,0.0,0.05,92.17,100.0,0,4,1,3,22,12
9.18,0.9,20.84,0.0,99.52,40.31,0,4,2,3,22,12
7.31,0.0,26.71,0.0,100.0,26.4,0,4,2,3,22,12
6.48,0.0,26.21,0.0,100.0,24.0,0,4,2,3,22,12
6.41,0.0,26.24,0.0,100.0,23.73,0,4,2,3,22,13
52.99,11.59,3.49,0.02,97.69,99.78,0,4,1,3,22,13
105.44,33.95,0.0,0.05,95.19,100.0,0,4,1,3,22,13
66.2,18.72,0.0,0.03,96.23,100.0,0,4,1,3,22,13
57.17,18.22,0.0,0.03,95.28,100.0,0,4,1,3,22,14
55.62,15.73,0.0,0.03,96.23,100.0,0,4,1,3,22,14
58.03,17.1,0.0,0.03,95.92,100.0,0,4,1,3,22,14
106.81,34.09,0.0,0.05,95.27,100.0,0,4,1,3,22,14
96.52,31.39,0.0,0.04,95.1,100.0,0,4,1,3,22,15
104.76,36.22,0.0,0.05,94.51,100.0,0,4,1,3,22,15
71.57,20.63,0.0,0.03,96.09,100.0,0,4,1,3,22,15
110.66,30.2,0.0,0.05,96.47,100.0,0,4,1,3,22,15
68.54,10.15,1.08,0.03,98.92,99.99,0,4,1,3,22,16
90.29,23.04,0.04,0.04,96.9,100.0,0,4,1,3,22,16
99.76,35.06,0.0,0.05,94.34,100.0,0,4,1,3,22,16
58.93,24.01,0.0,0.03,92.61,100.0,0,4,1,3,22,16
37.12,2.66,4.5,0.02,99.74,99.27,0,4,1,3,22,17
34.88,1.08,4.64,0.02,99.95,99.13,0,4,2,3,22,17
37.12,1.87,4.0,0.02,99.87,99.42,0,4,2,3,22,17
29.05,0.07,12.13,0.01,100.0,92.28,0,4,2,3,22,17
28.33,0.0,13.07,0.01,100.0,90.8,0,4,2,3,22,18
38.77,14.69,0.97,0.02,93.51,99.97,0,4,2,3,22,18
42.23,20.99,0.0,0.02,89.55,100.0,0,4,2,3,22,18
40.07,5.58,0.94,0.02,99.04,99.97,0,4,2,3,22,18
43.2,4.1,0.43,0.02,99.55,100.0,0,4,2,3,22,19
36.97,1.3,4.14,0.02,99.94,99.38,0,4,2,3,22,19
38.56,3.13,1.4,0.02,99.67,99.93,0,4,2,3,22,19
41.47,4.64,0.72,0.02,99.38,99.98,0,4,2,3,22,19
37.48,2.38,3.2,0.02,99.8,99.64,0,4,2,3,22,20
33.05,0.61,5.4,0.02,99.98,98.69,0,4,2,3,22,20
37.19,2.48,2.59,0.02,99.78,99.76,0,4,2,3,22,20
37.04,0.54,2.77,0.02,99.99,99.72,0,4,2,3,22,20
38.05,0.9,2.63,0.02,99.97,99.76,0,4,2,3,22,21
87.98,13.0,0.32,0.04,98.93,100.0,0,4,2,3,22,21
42.55,3.13,10.37,0.02,99.73,97.16,0,4,2,3,22,21
12.2,0.0,21.42,0.01,100.0,49.49,0,4,2,3,22,21
7.13,0.0,24.77,0.0,100.0,27.66,0,4,2,3,22,22
6.91,2.34,13.93,0.0,94.72,44.44,0,4,2,3,22,22
6.66,6.59,0.0,0.0,71.08,100.0,0,4,2,3,22,22
6.59,6.26,0.0,0.0,72.5,100.0,0,4,2,3,22,22
7.34,6.23,0.0,0.0,76.24,100.0,0,4,2,3,22,23
7.7,5.83,0.0,0.0,79.73,100.0,0,4,0,3,22,23
6.95,5.11,0.0,0.0,80.57,100.0,0,4,0,3,22,23
5.4,5.58,0.0,0.0,69.54,100.0,0,4,0,3,22,23
5.08,5.65,0.0,0.0,66.86,100.0,0,4,0,3,22,0
4.9,5.54,0.0,0.0,66.25,100.0,0,0,0,3,23,0
3.96,4.93,0.0,0.0,62.62,100.0,0,0,0,3,23,0
3.85,5.04,0.0,0.0,60.7,100.0,0,0,0,3,23,0
3.89,5.33,0.0,0.0,58.95,100.0,0,0,0,3,23,1
3.89,4.9,0.0,0.0,62.18,100.0,0,0,0,3,23,1
3.85,5.04,0.0,0.0,60.7,100.0,0,0,0,3,23,1
3.96,5.62,0.0,0.0,57.6,100.0,0,0,0,3,23,1
3.85,5.47,0.0,0.0,57.56,100.0,0,0,0,3,23,2
3.89,5.54,0.0,0.0,57.47,100.0,0,0,0,3,23,2
3.85,5.54,0.0,0.0,57.07,100.0,0,0,0,3,23,2
3.92,5.22,0.0,0.0,60.05,100.0,0,0,0,3,23,2
3.53,4.46,0.0,0.0,62.06,100.0,0,0,0,3,23,3
3.28,4.21,0.0,0.0,61.46,100.0,0,0,0,3,23,3
3.28,4.14,0.0,0.0,62.1,100.0,0,0,0,3,23,3
3.31,4.32,0.0,0.0,60.82,100.0,0,0,0,3,23,3
3.31,4.21,0.0,0.0,61.81,100.0,0,0,0,3,23,4
3.31,4.32,0.0,0.0,60.82,100.0,0,0,0,3,23,4
3.24,4.03,0.0,0.0,62.66,100.0,0,0,0,3,23,4
3.6,4.9,0.0,0.0,59.21,100.0,0,0,0,3,23,4
3.78,5.29,0.0,0.0,58.14,100.0,0,0,0,3,23,5
3.35,4.07,0.0,0.0,63.55,100.0,0,0,0,3,23,5
3.24,4.07,0.0,0.0,62.28,100.0,0,0,0,3,23,5
3.67,4.64,0.0,0.0,62.04,100.0,0,0,0,3,23,5
3.53,4.57,0.0,0.0,61.13,100.0,0,0,0,3,23,6
3.24,4.0,0.0,0.0,62.94,100.0,0,0,0,3,23,6
3.24,3.96,0.0,0.0,63.32,100.0,0,0,0,3,23,6
3.17,4.1,0.0,0.0,61.17,100.0,0,0,0,3,23,6
3.28,4.5,0.0,0.0,58.9,100.0,0,0,0,3,23,7
3.24,4.36,0.0,0.0,59.65,100.0,0,0,0,3,23,7
3.92,5.0,0.0,0.0,61.7,100.0,0,0,0,3,23,7
5.65,6.26,0.0,0.0,67.0,100.0,0,0,0,3,23,7
4.93,5.65,0.0,0.0,65.75,100.0,0,0,0,3,23,8
70.34,45.61,0.0,0.03,83.9,100.0,0,0,0,3,23,8
104.08,69.88,0.0,0.05,83.02,100.0,0,0,0,3,23,8
109.73,46.37,0.0,0.05,92.11,100.0,0,0,0,3,23,9
122.9,51.3,0.0,0.06,92.28,100.0,0,0,2,3,23,9
121.9,54.22,0.0,0.06,91.37,100.0,0,0,2,3,23,9
114.52,44.14,0.0,0.05,93.31,100.0,0,0,1,3,23,10
92.41,33.73,0.0,0.04,93.94,100.0,0,0,1,3,23,10
102.82,39.56,0.0,0.05,93.33,100.0,0,0,1,3,23,10
96.3,38.95,0.0,0.04,92.7,100.0,0,0,1,3,23,11
89.53,56.63,0.0,0.04,84.51,100.0,0,0,1,3,23,11
112.07,63.32,0.0,0.05,87.06,100.0,0,0,1,3,23,11
92.3,54.43,0.0,0.04,86.14,100.0,0,0,1,3,23,11
17.39,5.58,19.08,0.01,95.22,67.36,0,0,2,3,23,12
5.8,0.0,25.52,0.0,100.0,22.16,0,0,2,3,23,12
6.59,0.0,24.8,0.0,100.0,25.68,0,0,2,3,23,12
5.44,0.0,18.94,0.0,100.0,27.61,0,0,2,3,23,13
70.34,22.1,4.54,0.03,95.4,99.79,0,0,1,3,23,13
92.84,39.31,0.0,0.04,92.09,100.0,0,0,1,3,23,13
101.56,40.46,0.0,0.05,92.9,100.0,0,0,1,3,23,13
100.91,40.5,0.0,0.05,92.8,100.0,0,0,1,3,23,14
120.24,58.0,0.0,0.06,90.07,100.0,0,0,1,3,23,14
76.03,30.2,0.0,0.03,92.94,100.0,0,0,1,3,23,14
102.89,48.64,0.0,0.05,90.41,100.0,0,0,1,3,23,15
116.03,41.9,0.0,0.05,94.06,100.0,0,0,1,3,23,15
89.78,24.77,0.0,0.04,96.4,100.0,0,0,1,3,23,15
102.56,30.64,0.0,0.05,95.82,100.0,0,0,1,3,23,16
61.85,20.63,0.0,0.03,94.86,100.0,0,0,1,3,23,16
95.8,40.46,0.0,0.04,92.12,100.0,0,0,1,3,23,16
99.36,34.52,0.0,0.05,94.46,100.0,0,0,2,3,23,17
81.83,21.42,0.07,0.04,96.74,100.0,0,0,2,3,23,17
32.69,0.0,7.67,0.01,100.0,97.36,0,0,2,3,23,17
32.44,0.0,7.96,0.01,100.0,97.12,0,0,2,3,23,18
71.96,31.46,0.47,0.03,91.63,100.0,0,0,2,3,23,18
75.92,28.94,0.0,0.03,93.44,100.0,0,0,2,3,23,18
56.41,22.86,0.0,0.03,92.68,100.0,0,0,2,3,23,19
68.98,27.61,0.0,0.03,92.84,100.0,0,0,2,3,23,19
56.74,20.7,0.0,0.03,93.94,100.0,0,0,2,3,23,19
63.4,22.72,0.0,0.03,94.14,100.0,0,0,2,3,23,19
58.28,21.28,0.0,0.03,93.93,100.0,0,0,2,3,23,20
49.64,13.86,0.0,0.02,96.32,100.0,0,0,2,3,23,20
42.44,4.0,1.04,0.02,99.56,99.97,0,0,2,3,23,20
43.78,4.03,0.18,0.02,99.58,100.0,0,0,2,3,23,20
44.6,3.96,0.47,0.02,99.61,99.99,0,0,2,3,23,21
37.62,0.97,1.8,0.02,99.97,99.89,0,0,2,3,23,21
39.96,1.8,0.22,0.02,99.9,100.0,0,0,2,3,23,21
32.65,0.68,5.18,0.01,99.98,98.76,0,0,2,3,23,21
7.42,0.0,24.34,0.0,100.0,29.16,0,0,2,3,23,22
7.52,2.48,13.72,0.0,94.97,48.06,0,0,2,3,23,22
4.97,5.76,0.0,0.0,65.33,100.0,0,0,2,3,23,22
4.97,5.8,0.0,0.0,65.07,100.0,0,0,2,3,23,22
4.5,5.22,0.0,0.0,65.29,100.0,0,0,2,3,23,23
3.82,4.46,0.0,0.0,65.05,100.0,0,0,0,3,23,23
3.71,4.28,0.0,0.0,65.5,100.0,0,0,0,3,23,23
3.74,4.36,0.0,0.0,65.11,100.0,0,0,0,3,23,23
3.67,4.36,0.0,0.0,64.4,100.0,0,0,0,3,23,0
3.67,4.32,0.0,0.0,64.74,100.0,1,2,0,3,24,0
3.74,4.32,0.0,0.0,65.45,100.0,1,2,0,3,24,0
3.64,4.43,0.0,0.0,63.49,100.0,1,2,0,3,24,0
3.67,4.39,0.0,0.0,64.14,100.0,1,2,0,3,24,1
3.71,4.32,0.0,0.0,65.15,100.0,1,2,0,3,24,1
3.67,4.46,0.0,0.0,63.54,100.0,1,2,0,3,24,1
3.74,4.68,0.0,0.0,62.43,100.0,1,2,0,3,24,1
3.71,4.68,0.0,0.0,62.12,100.0,1,2,0,3,24,2
3.71,4.5,0.0,0.0,63.61,100.0,1,2,0,3,24,2
3.64,4.36,0.0,0.0,64.09,100.0,1,2,0,3,24,2
4.36,4.93,0.0,0.0,66.25,100.0,1,2,0,3,24,2
4.79,5.44,0.0,0.0,66.08,100.0,1,2,0,3,24,3
3.71,4.39,0.0,0.0,64.55,100.0,1,2,0,3,24,3
3.71,4.28,0.0,0.0,65.5,100.0,1,2,0,3,24,3
3.67,4.28,0.0,0.0,65.09,100.0,1,2,0,3,24,3
3.74,4.28,0.0,0.0,65.8,100.0,1,2,0,3,24,4
3.67,4.25,0.0,0.0,65.36,100.0,1,2,0,3,24,4
3.13,3.92,0.0,0.0,62.4,100.0,1,2,0,3,24,4
3.13,4.0,0.0,0.0,61.63,100.0,1,2,0,3,24,4
3.13,4.03,0.0,0.0,61.34,100.0,1,2,0,3,24,5
3.2,3.92,0.0,0.0,63.24,100.0,1,2,0,3,24,5
3.13,3.92,0.0,0.0,62.4,100.0,1,2,0,3,24,5
3.1,3.85,0.0,0.0,62.72,100.0,1,2,0,3,24,5
3.13,3.89,0.0,0.0,62.69,100.0,1,2,0,3,24,6
3.1,3.92,0.0,0.0,62.03,100.0,1,2,0,3,24,6
3.6,4.82,0.0,0.0,59.84,100.0,1,2,0,3,24,6
3.49,4.86,0.0,0.0,58.33,100.0,1,2,0,3,24,6
3.24,4.1,0.0,0.0,62.0,100.0,1,2,0,3,24,7
3.71,4.36,0.0,0.0,64.81,100.0,1,2,0,3,24,7
3.28,4.39,0.0,0.0,59.85,100.0,1,2,0,3,24,7
3.28,4.72,0.0,0.0,57.07,100.0,1,2,0,3,24,7
3.31,4.79,0.0,0.0,56.85,100.0,1,2,0,3,24,8
23.76,22.03,0.0,0.01,73.33,100.0,1,2,0,3,24,8
36.97,31.39,0.0,0.02,76.23,100.0,1,2,0,3,24,8
36.9,31.03,0.0,0.02,76.54,100.0,1,2,0,3,24,8
38.41,7.38,0.04,0.02,98.2,100.0,1,2,0,3,24,9
38.74,1.91,0.72,0.02,99.88,99.98,1,2,2,3,24,9
33.16,0.4,3.02,0.02,99.99,99.59,1,2,2,3,24,9
32.29,0.18,4.03,0.01,100.0,99.23,1,2,2,3,24,9
31.79,0.0,4.79,0.01,100.0,98.88,1,2,2,3,24,10
33.52,0.58,3.24,0.02,99.99,99.54,1,2,1,3,24,10
36.4,0.79,2.27,0.02,99.98,99.81,1,2,1,3,24,10
36.47,0.94,2.12,0.02,99.97,99.83,1,2,1,3,24,10
32.54,0.29,4.18,0.01,100.0,99.19,1,2,1,3,24,11
31.64,12.31,0.32,0.01,93.19,99.99,1,2,1,3,24,11
32.72,14.22,0.0,0.02,91.71,100.0,1,2,1,3,24,11
33.88,14.98,0.0,0.02,91.46,100.0,1,2,1,3,24,11
29.34,12.46,0.0,0.01,92.04,100.0,1,2,1,3,24,12
6.34,0.86,13.75,0.0,99.09,41.87,1,2,2,3,24,12
3.78,0.0,16.42,0.0,100.0,22.43,1,2,2,3,24,12
3.74,0.0,16.2,0.0,100.0,22.49,1,2,2,3,24,12
3.74,0.0,16.2,0.0,100.0,22.49,1,2,2,3,24,13
16.34,0.11,10.98,0.01,100.0,83.0,1,2,1,3,24,13
33.08,0.86,2.38,0.02,99.97,99.74,1,2,1,3,24,13
32.29,0.94,2.66,0.01,99.96,99.66,1,2,1,3,24,13
34.34,1.55,1.69,0.02,99.9,99.88,1,2,1,3,24,14
36.4,2.7,0.4,0.02,99.73,99.99,1,2,1,3,24,14
33.19,1.69,1.44,0.02,99.87,99.91,1,2,1,3,24,14
36.07,2.34,0.25,0.02,99.79,100.0,1,2,1,3,24,14
33.84,1.8,1.55,0.02,99.86,99.9,1,2,1,3,24,15
35.86,1.37,1.51,0.02,99.93,99.91,1,2,1,3,24,15
39.24,2.63,0.04,0.02,99.78,100.0,1,2,1,3,24,15
32.44,0.79,2.59,0.01,99.97,99.68,1,2,1,3,24,15
36.4,2.16,0.68,0.02,99.82,99.98,1,2,1,3,24,16
36.86,2.12,0.43,0.02,99.84,99.99,1,2,1,3,24,16
34.74,1.48,1.33,0.02,99.91,99.93,1,2,1,3,24,16
35.75,1.84,0.94,0.02,99.87,99.97,1,2,1,3,24,16
27.04,1.51,7.67,0.01,99.84,96.2,1,2,1,3,24,17
4.18,0.0,20.3,0.0,100.0,20.17,1,2,2,3,24,17
4.28,0.0,25.7,0.0,100.0,16.43,1,2,2,3,24,17
4.21,0.0,25.67,0.0,100.0,16.18,1,2,2,3,24,17
4.14,0.0,25.7,0.0,100.0,15.9,1,2,2,3,24,18
3.92,0.0,8.42,0.0,100.0,42.21,1,2,2,3,24,18
3.89,0.0,7.56,0.0,100.0,45.75,1,2,2,3,24,18
4.0,0.0,21.71,0.0,100.0,18.12,1,2,2,3,24,18
4.1,0.0,26.1,0.0,100.0,15.52,1,2,2,3,24,19
5.18,0.0,26.17,0.0,100.0,19.42,1,2,2,3,24,19
4.46,0.0,26.24,0.0,100.0,16.76,1,2,2,3,24,19
4.1,0.0,26.14,0.0,100.0,15.5,1,2,2,3,24,19
3.67,0.0,20.05,0.0,100.0,18.01,1,2,2,3,24,20
3.35,0.0,17.39,0.0,100.0,18.92,1,2,2,3,24,20
3.35,0.0,17.42,0.0,100.0,18.88,1,2,2,3,24,20
3.35,0.0,17.46,0.0,100.0,18.84,1,2,2,3,24,20
3.38,0.0,17.42,0.0,100.0,19.05,1,2,2,3,24,21
3.38,0.0,17.39,0.0,100.0,19.08,1,2,2,3,24,21
3.35,0.0,17.39,0.0,100.0,18.92,1,2,2,3,24,21
3.35,0.0,17.39,0.0,100.0,18.92,1,2,2,3,24,22
3.31,1.4,9.68,0.0,92.1,32.35,1,2,2,3,24,22
3.1,3.71,0.0,0.0,64.12,100.0,1,2,2,3,24,22
3.1,3.64,0.0,0.0,64.84,100.0,1,2,2,3,24,22
4.1,4.57,0.0,0.0,66.78,100.0,1,2,2,3,24,23
4.0,4.39,0.0,0.0,67.35,100.0,1,2,0,3,24,23
3.28,3.46,0.0,0.0,68.8,100.0,1,2,0,3,24,23
3.02,3.1,0.0,0.0,69.78,100.0,1,2,0,3,24,23
2.99,3.17,0.0,0.0,68.62,100.0,1,2,0,3,24,0
3.02,3.17,0.0,0.0,68.98,100.0,1,3,0,3,25,0
3.02,3.28,0.0,0.0,67.73,100.0,1,3,0,3,25,0
3.1,3.24,0.0,0.0,69.13,100.0,1,3,0,3,25,0
3.02,3.24,0.0,0.0,68.18,100.0,1,3,0,3,25,1
3.02,3.35,0.0,0.0,66.96,100.0,1,3,0,3,25,1
3.1,3.42,0.0,0.0,67.16,100.0,1,3,0,3,25,1
3.06,3.53,0.0,0.0,65.5,100.0,1,3,0,3,25,1
3.2,3.74,0.0,0.0,65.01,100.0,1,3,0,3,25,2
3.64,4.28,0.0,0.0,64.79,100.0,1,3,0,3,25,2
3.1,3.71,0.0,0.0,64.12,100.0,1,3,0,3,25,2
3.06,3.53,0.0,0.0,65.5,100.0,1,3,0,3,25,2
3.06,3.53,0.0,0.0,65.5,100.0,1,3,0,3,25,3
3.13,3.67,0.0,0.0,64.89,100.0,1,3,0,3,25,3
3.1,3.46,0.0,0.0,66.73,100.0,1,3,0,3,25,3
3.31,3.92,0.0,0.0,64.52,100.0,1,3,0,3,25,3
3.67,4.57,0.0,0.0,62.62,100.0,1,3,0,3,25,4
3.24,3.74,0.0,0.0,65.48,100.0,1,3,0,3,25,4
3.13,3.53,0.0,0.0,66.34,100.0,1,3,0,3,25,4
3.1,3.42,0.0,0.0,67.16,100.0,1,3,0,3,25,4
3.31,3.78,0.0,0.0,65.88,100.0,1,3,0,3,25,5
